renda,divida,score,tempo_emprego,idade,classe
0.92156,0.15375,0.825,0,0.18,bom
0.2696,0.45526,0.412,0.51875,0.46,bom
0.33206,0.803485,0.77,0.016666666666667,0.19,ruim
0.36332,0.41512,0.459,0.39791666666667,0.65,bom
0.60168,1,0.119,0.66666666666667,0.49,ruim
0.64908,1,0.254,0.18125,0.3,ruim
0.14998,0.025645,0.542,0.38541666666667,0.39,bom
0.68054,1,0.586,0.0083333333333333,0.21,ruim
0.08414,0.04798,0.483,0.03125,0.26,bom
0.11808,0.284325,0.369,0.010416666666667,0.19,ruim
0.64436,0.75104,0.723,0.45,0.38,bom
0.66904,1,0.334,0.022916666666667,0.34,ruim
0.34356,0.68984,0.282,0.09375,0.34,ruim
0.9297,1,0.583,0.59166666666667,0.59,ruim
0.8303,1,0.691,0.15625,0.55,ruim
0.7938,1,0.294,0.44166666666667,0.42,ruim
0.56124,1,0.471,0.48958333333333,0.59,ruim
0.73902,1,0.117,0.23958333333333,0.5,ruim
0.95378,0.221475,0.267,0.095833333333333,0.32,bom
0.90066,0.787275,0.268,0.27291666666667,0.3,ruim
0.4329,0.18472,0.245,0.19375,0.68,bom
0.4171,0.9973,0.175,0.1875,0.5,ruim
0.51854,0.389915,0.368,0.18333333333333,0.27,bom
0.11116,0.13532,0.858,0.23333333333333,0.29,bom
0.92002,0.1211,0.412,0.97708333333333,0.58,bom
0.40724,0.3138,0.151,0.24166666666667,0.5,ruim
0.13318,0.18024,0.597,0.96458333333333,0.62,bom
0.12912,0.08224,0.631,0.38541666666667,0.51,bom
0.90594,1,0.552,0.11041666666667,0.59,ruim
0.82214,0.57274,0.855,0.033333333333333,0.49,bom
0.4337,0.939775,0.877,0.2375,0.28,bom
0.74302,1,0.618,0.070833333333333,0.22,ruim
0.36936,0.53692,0.288,0.32291666666667,0.44,ruim
0.3982,0.987725,0.857,0.38541666666667,0.59,bom
0.26528,0.32084,0.975,0.50208333333333,0.65,bom
0.4284,0.865865,0.608,0.085416666666667,0.26,ruim
0.27674,0.04804,0.817,0.054166666666667,0.21,bom
0.18976,0.17637,0.44,0.2,0.26,bom
0.73262,0.484175,0.103,0.50625,0.55,ruim
0.81062,1,0.876,0.052083333333333,0.22,ruim
0.31554,0.770405,0.925,0.6,0.55,bom
0.91352,1,0.295,0.65208333333333,0.47,ruim
0.14766,0.05594,0.71,0.36666666666667,0.48,bom
0.45372,0.90197,0.396,0.08125,0.62,ruim
0.31374,0.18181,0.697,0.095833333333333,0.23,bom
0.33012,0.68486,0.291,0.12708333333333,0.36,ruim
0.11746,0.215155,0.284,0.12083333333333,0.39,ruim
0.99442,0.091255,0.952,0.16041666666667,0.26,bom
0.56214,0.27274,0.445,0.047916666666667,0.38,bom
0.30744,0.571295,0.682,0.010416666666667,0.34,ruim
0.51538,0.883235,0.31,0.55208333333333,0.41,ruim
0.76758,0.297575,0.485,0.34583333333333,0.7,bom
0.58024,0.72191,0.374,0.71041666666667,0.53,bom
0.969,1,0.205,0.21875,0.29,ruim
0.20742,0.38364,0.863,0.225,0.32,bom
0.74314,1,0.217,0.16041666666667,0.41,ruim
0.5262,1,0.143,0.0625,0.22,ruim
0.79062,1,0.609,0.03125,0.51,ruim
0.05278,0.095485,0.666,0.55416666666667,0.51,bom
0.60214,1,0.581,0.089583333333333,0.23,ruim
0.48238,0.696955,0.418,0.93125,0.64,bom
0.58728,1,0.684,0.75,0.55,bom
0.90736,1,0.714,0.51875,0.41,ruim
0.4816,0.589615,0.208,0.55208333333333,0.7,ruim
0.59428,0.055565,0.409,0.29375,0.55,bom
0.41446,0.717635,0.535,0.0125,0.65,ruim
0.24222,0.391825,0.731,0.27708333333333,0.44,bom
0.04866,0.01527,0.919,0.21458333333333,0.34,bom
0.58998,0.15596,0.278,0.85416666666667,0.55,bom
0.85864,1,0.217,0.05625,0.46,ruim
0.21506,0.142185,0.357,0.12291666666667,0.44,bom
0.0493,0.032225,0.907,0.01875,0.24,bom
0.92304,0.289425,0.497,0.64166666666667,0.7,bom
0.17354,0.397875,0.342,0.060416666666667,0.22,ruim
0.9922,1,0.264,0.55416666666667,0.42,ruim
0.54058,1,0.936,0.175,0.25,bom
0.72504,1,0.344,0.6375,0.62,ruim
0.58378,1,0.591,0.020833333333333,0.55,ruim
0.8468,1,0.484,0.025,0.26,ruim
0.65536,0.625175,0.221,0.15625,0.28,ruim
0.35538,0.873515,0.732,0.38333333333333,0.59,bom
0.7041,1,0.923,0.058333333333333,0.23,ruim
0.97904,0.086795,0.671,0.42708333333333,0.68,bom
0.7039,0.68843,0.768,0,0.18,bom
0.0308,0.000295,0.485,0.0875,0.39,bom
0.46976,0.69778,0.829,0.54583333333333,0.49,bom
0.81224,0.391945,0.403,0.5625,0.68,bom
0.81292,1,0.797,0.070833333333333,0.48,ruim
0.39264,0.079555,0.752,0.4,0.47,bom
0.55426,0.44706,0.331,0.37708333333333,0.5,bom
0.85096,1,0.405,0.69583333333333,0.64,ruim
0.71012,0.216525,0.996,0.34375,0.48,bom
0.43962,0.007915,0.629,0.57708333333333,0.48,bom
0.20154,0.19179,0.819,0.054166666666667,0.5,bom
0.81508,0.257115,0.19,0.25,0.42,bom
0.67448,0.84902,0.833,0.60625,0.43,bom
0.80988,0.93175,0.962,0.83958333333333,0.54,bom
0.83168,1,0.422,0.53125,0.67,ruim
0.75414,0.613075,0.113,0.32708333333333,0.42,ruim
0.38068,0.43104,0.114,0.80416666666667,0.66,bom
0.24374,0.345855,0.618,0.2125,0.34,bom
0.21964,0.21136,0.544,0.49166666666667,0.38,bom
0.97628,1,0.565,0.035416666666667,0.54,ruim
0.93994,0.69816,0.326,0.92916666666667,0.57,bom
0.31696,0.136745,0.106,0.29375,0.38,ruim
0.60116,0.90722,0.473,0.3,0.37,ruim
0.94608,0.25239,0.987,0.15833333333333,0.31,bom
0.67146,0.8388,0.164,0.49375,0.46,ruim
0.96302,1,0.176,0.45833333333333,0.44,ruim
0.4942,1,0.582,0.70833333333333,0.51,bom
0.37992,0.738505,0.456,0.53333333333333,0.45,bom
0.12934,0.188215,0.916,0.12916666666667,0.55,bom
0.10292,0.170285,0.121,0.033333333333333,0.2,ruim
0.29158,0.669495,0.56,0.029166666666667,0.62,ruim
0.27088,0.1924,0.487,0.23958333333333,0.51,bom
0.251,0.535205,0.869,0.46041666666667,0.42,bom
0.13414,0.126115,0.418,0.54375,0.49,bom
0.46862,0.498095,0.723,0.3,0.42,bom
0.71054,0.371535,0.796,0.091666666666667,0.42,bom
0.7104,1,0.766,0.05625,0.48,ruim
0.30082,0.432315,0.177,0.020833333333333,0.25,ruim
0.95536,0.83889,0.449,0.84791666666667,0.54,bom
0.94416,1,0.771,0.28333333333333,0.32,ruim
0.4051,0.062145,0.313,0.75416666666667,0.49,bom
0.03986,0.092885,0.592,0.17291666666667,0.57,bom
0.7174,0.57253,0.129,0.89791666666667,0.56,bom
0.55122,1,0.214,0.020833333333333,0.31,ruim
0.549,0.18901,0.108,0.36666666666667,0.33,bom
0.2532,0.398525,0.869,0.93125,0.7,bom
0.67604,0.13393,0.555,0.14166666666667,0.3,bom
0.69184,1,0.711,0.06875,0.22,ruim
0.07766,0.14902,0.261,0.37916666666667,0.37,bom
0.80724,0.96079,0.487,0.15416666666667,0.42,ruim
0.98612,1,0.678,0.96666666666667,0.7,bom
0.7439,1,0.611,0.2125,0.4,ruim
0.92158,0.803365,0.115,0.1375,0.28,ruim
0.91166,0.239895,0.698,0.30625,0.4,bom
0.42642,0.275915,0.64,0.016666666666667,0.2,bom
0.55452,0.54515,0.385,0.03125,0.24,ruim
0.21946,0.209495,0.298,0.12083333333333,0.44,ruim
0.0328,0.049245,0.178,0.44791666666667,0.53,bom
0.7282,1,0.852,0.3625,0.46,ruim
0.73756,1,0.274,0.65625,0.66,ruim
0.11142,0.079405,0.348,0,0.18,ruim
0.69182,1,0.476,0.24166666666667,0.39,ruim
0.21796,0.37098,0.325,0.29791666666667,0.51,ruim
0.70948,0.317105,0.599,0.01875,0.22,bom
0.65068,0.382735,0.768,0.45833333333333,0.41,bom
0.35728,0.852435,0.77,0.62708333333333,0.58,bom
0.8431,0.41437,0.908,0.00625,0.19,bom
0.15382,0.02495,0.293,0.47708333333333,0.53,bom
0.59316,1,0.529,0.38541666666667,0.7,ruim
0.67086,0.45829,0.898,0.41458333333333,0.61,bom
0.63454,1,0.703,0.39166666666667,0.41,ruim
0.50578,0.07025,0.15,0.58541666666667,0.69,bom
0.81774,0.49422,0.255,0.029166666666667,0.51,ruim
0.41306,0.66976,0.171,0.33541666666667,0.62,ruim
0.76054,1,0.419,0.070833333333333,0.36,ruim
0.81642,0.20727,0.828,0.27708333333333,0.52,bom
0.44946,0.018335,0.552,0.21666666666667,0.29,bom
0.10398,0.152915,0.406,0,0.18,ruim
0.78262,0.747315,0.184,0.18541666666667,0.61,ruim
0.98022,1,0.712,0.26458333333333,0.62,ruim
0.39802,0.122925,0.192,0,0.18,ruim
0.98498,0.304625,0.261,0.67708333333333,0.66,bom
0.6838,1,0.604,0.15,0.36,ruim
0.3091,0.61803,0.461,0.085416666666667,0.48,ruim
0.11974,0.01711,0.573,0.15833333333333,0.51,bom
0.58304,1,0.124,0.20625,0.27,ruim
0.8936,0.810405,0.479,0.060416666666667,0.21,ruim
0.48616,0.261405,0.921,0.066666666666667,0.22,bom
0.76986,1,0.175,0.010416666666667,0.2,ruim
0.68312,0.5737,0.919,0.095833333333333,0.31,bom
0.94984,1,0.172,0.63125,0.55,ruim
0.47814,0.633205,0.89,0.275,0.37,bom
0.23046,0.04733,0.961,0.57083333333333,0.61,bom
0.06378,0.09053,0.161,0.04375,0.68,ruim
0.98644,1,0.797,0,0.18,ruim
0.82306,0.78515,0.823,0.19375,0.48,bom
0.62934,0.50994,0.108,0.48958333333333,0.46,ruim
0.03884,0.004755,0.723,0.047916666666667,0.2,bom
0.3715,0.509195,0.828,0.92708333333333,0.67,bom
0.17802,0.17704,0.795,0.19166666666667,0.29,bom
0.94684,1,0.316,0.085416666666667,0.6,ruim
0.91882,1,0.582,0.88541666666667,0.69,bom
0.36606,0.47513,0.336,0.52291666666667,0.43,bom
0.47606,0.119875,0.559,0.7375,0.57,bom
0.61984,0.310045,0.927,0.53333333333333,0.65,bom
0.97572,0.782845,0.181,0.95416666666667,0.66,bom
0.34446,0.65381,0.362,0.225,0.28,ruim
0.12,0.280625,0.137,0.36041666666667,0.42,ruim
0.64548,0.77145,0.351,0.92708333333333,0.6,bom
0.11078,0.010825,0.926,0.74166666666667,0.55,bom
0.4696,0.34439,0.116,0.1,0.32,ruim
0.60048,0.392815,0.415,0.033333333333333,0.27,ruim
0.15684,0.057395,0.518,0.1125,0.61,bom
0.89148,1,0.429,0.24375,0.45,ruim
0.17952,0.0066,0.649,0.014583333333333,0.21,bom
0.6474,0.296485,0.16,0.70833333333333,0.68,bom
0.63996,0.34115,0.944,0.13333333333333,0.43,bom
0.86986,1,0.795,0.052083333333333,0.69,ruim
0.73678,0.26537,0.899,0.73541666666667,0.55,bom
0.97912,0.32902,0.904,0.27291666666667,0.51,bom
0.03296,0.02376,0.34,0.089583333333333,0.52,ruim
0.8301,1,0.482,0.39791666666667,0.38,ruim
0.75072,0.38831,0.567,0.047916666666667,0.59,bom
0.25608,0.254445,0.219,0.525,0.47,bom
0.73584,1,0.307,0.064583333333333,0.29,ruim
0.79094,1,0.203,0.62291666666667,0.45,ruim
0.10924,0.19894,0.324,0.93333333333333,0.68,bom
0.15302,0.35126,0.977,0.27916666666667,0.46,bom
0.97076,1,0.957,0.11041666666667,0.25,ruim
0.49784,0.94164,0.472,0.06875,0.21,ruim
0.15962,0.180245,0.61,0.20625,0.41,bom
0.57858,0.27078,0.64,0.36458333333333,0.57,bom
0.53976,1,0.389,0.51041666666667,0.44,ruim
0.92558,1,0.734,0.84166666666667,0.68,ruim
0.94084,0.662715,0.609,0.01875,0.22,bom
0.96418,0.36119,0.741,0.0875,0.22,bom
0.89274,1,0.943,0.047916666666667,0.32,ruim
0.14984,0.274545,0.469,0.36041666666667,0.58,bom
0.13296,0.0693,0.318,0.43958333333333,0.56,bom
0.97448,1,0.967,0.1,0.22,bom
0.6094,0.33793,0.795,0.12083333333333,0.56,bom
0.77382,0.470985,0.152,0.35416666666667,0.44,ruim
0.87766,0.353435,0.53,0.71666666666667,0.54,bom
0.79564,1,0.976,0.19791666666667,0.27,ruim
0.07164,0.023135,0.862,0.47916666666667,0.42,bom
0.78046,1,0.727,0.0020833333333333,0.2,ruim
0.0358,0.049705,0.25,0.65833333333333,0.57,bom
0.55302,0.22323,0.702,0.016666666666667,0.46,bom
0.21808,0.233365,0.762,0.047916666666667,0.2,bom
0.92764,1,0.283,0.42916666666667,0.5,ruim
0.99528,1,0.652,0.28958333333333,0.35,ruim
0.54394,0.35289,0.949,0.48541666666667,0.52,bom
0.77856,1,0.412,0.16041666666667,0.45,ruim
0.25704,0.426815,0.319,0.4,0.45,ruim
0.2278,0.5344,0.29,0.5625,0.56,ruim
0.56824,1,0.375,0.01875,0.23,ruim
0.9733,0.49019,0.788,0.077083333333333,0.23,bom
0.90972,0.509005,0.907,0.14791666666667,0.6,bom
0.41356,0.466445,0.128,0.19375,0.47,ruim
0.72758,1,0.414,0.21666666666667,0.56,ruim
0.32092,0.559555,0.926,0.15625,0.31,bom
0.5008,1,0.961,0.045833333333333,0.46,ruim
0.14902,0.231605,0.437,0.22291666666667,0.57,bom
0.1945,0.429105,0.238,0.054166666666667,0.24,ruim
0.28776,0.553805,0.161,0.045833333333333,0.26,ruim
0.78216,1,0.178,0.74166666666667,0.52,ruim
0.31974,0.32556,0.82,0.51875,0.52,bom
0.92902,0.90808,0.867,0.016666666666667,0.2,bom
0.9784,0.674555,0.52,0.46458333333333,0.41,bom
0.19468,0.271085,0.544,0,0.18,bom
0.80786,0.209885,0.407,0.052083333333333,0.49,bom
0.58552,1,0.966,0.19791666666667,0.58,ruim
0.18294,0.201185,0.127,0.23958333333333,0.49,ruim
0.22834,0.278075,0.839,0.16875,0.28,bom
0.76618,0.10074,0.243,0.32291666666667,0.61,bom
0.26988,0.055905,0.414,0.29166666666667,0.64,bom
0.41608,0.87897,0.503,0.39791666666667,0.42,ruim
0.08614,0.13239,0.288,0.125,0.29,ruim
0.37944,0.25577,0.985,0.16041666666667,0.5,bom
0.2634,0.24405,0.86,0.25625,0.46,bom
0.28742,0.21099,0.395,0.17291666666667,0.48,bom
0.2285,0.500845,0.656,0.83958333333333,0.65,bom
0.52812,0.26067,0.435,0.4,0.36,bom
0.28578,0.08288,0.218,0.70833333333333,0.63,bom
0.50454,0.920375,0.236,0.04375,0.32,ruim
0.74738,1,0.359,0.525,0.57,ruim
0.2498,0.37931,0.668,0.29375,0.31,bom
0.3574,0.0625,0.634,0.1,0.38,bom
0.52698,1,0.544,0.65,0.47,ruim
0.03814,0.091185,0.794,0.175,0.25,bom
0.31684,0.591355,0.506,0.097916666666667,0.27,ruim
0.70262,1,0.4,0.56041666666667,0.7,ruim
0.29296,0.235035,0.905,0.79791666666667,0.7,bom
0.49086,1,0.239,0.052083333333333,0.25,ruim
0.83526,0.265385,0.358,0.0083333333333333,0.19,bom
0.7727,0.52769,0.673,0.17083333333333,0.26,bom
0.96318,0.57593,0.474,0.38125,0.48,bom
0.5834,0.804725,0.601,0.81875,0.51,bom
0.03176,0.044565,0.547,0.37916666666667,0.54,bom
0.27674,0.632255,0.735,0.35208333333333,0.5,bom
0.58844,0.177825,0.857,0.375,0.42,bom
0.79124,0.644925,0.467,0.28541666666667,0.41,bom
0.4854,0.26978,0.435,0.04375,0.29,bom
0.85018,0.807535,0.75,0.039583333333333,0.28,bom
0.7866,1,0.276,0.82708333333333,0.64,ruim
0.22948,0.54869,0.134,0,0.18,ruim
0.32054,0.16159,0.167,0.11458333333333,0.27,ruim
0.13936,0.2639,0.925,0.61041666666667,0.47,bom
0.21914,0.410455,0.468,0.55625,0.5,bom
0.1974,0.12607,0.393,0.0041666666666667,0.19,ruim
0.54494,0.052265,0.138,0.7375,0.52,bom
0.67412,0.284735,0.206,0.085416666666667,0.41,ruim
0.95588,0.56198,0.502,0.4,0.62,bom
0.20664,0.17965,0.912,0.10625,0.26,bom
0.55708,0.49224,0.312,0.3375,0.59,bom
0.91556,1,0.508,0.070833333333333,0.51,ruim
0.85826,1,0.927,0.19166666666667,0.62,ruim
0.2995,0.254845,0.77,0.21041666666667,0.42,bom
0.58454,0.887525,0.561,0.033333333333333,0.2,ruim
0.60452,1,0.594,0.26666666666667,0.36,ruim
0.7797,1,0.286,0.0375,0.2,ruim
0.39466,0.663255,0.124,0.47916666666667,0.48,ruim
0.78772,0.21807,0.927,0.45416666666667,0.48,bom
0.39584,0.1778,0.803,0.31875,0.6,bom
0.56888,1,0.985,0.01875,0.5,ruim
0.8441,0.73852,0.17,0.31041666666667,0.64,ruim
0.09358,0.182285,0.846,0.82083333333333,0.61,bom
0.28374,0.38639,0.391,0.10208333333333,0.53,ruim
0.58638,0.91432,0.396,0.15,0.25,ruim
0.66844,1,0.472,0.74791666666667,0.55,ruim
0.18936,0.22988,0.645,0.76458333333333,0.67,bom
0.5624,0.68348,0.692,0.041666666666667,0.22,bom
0.73756,0.35464,0.718,0.23541666666667,0.34,bom
0.41326,0.59418,0.372,0.26458333333333,0.41,ruim
0.32668,0.43045,0.484,0.29166666666667,0.39,bom
0.0691,0.13414,0.286,0,0.18,ruim
0.3194,0.790275,0.644,0.45833333333333,0.42,bom
0.2991,0.649505,0.662,0.51666666666667,0.43,bom
0.16008,0.125355,0.228,0.92291666666667,0.64,bom
0.29498,0.31204,0.831,0.029166666666667,0.46,bom
0.7095,0.827775,0.373,0,0.19,ruim
0.35076,0.20494,0.907,0.57291666666667,0.52,bom
0.11758,0.144715,0.735,0.0875,0.45,bom
0.07622,0.03752,0.316,0.44791666666667,0.57,bom
0.74042,1,0.918,0.08125,0.25,ruim
0.5032,0.01433,0.334,0.99583333333333,0.65,bom
0.751,1,0.232,0.03125,0.36,ruim
0.35002,0.63834,0.548,0.4,0.65,bom
0.21368,0.00249,0.762,0.32083333333333,0.36,bom
0.34322,0.10461,0.444,0.3125,0.32,bom
0.03072,0.04104,0.969,0.34375,0.52,bom
0.74112,0.22486,0.343,0.095833333333333,0.28,bom
0.50322,0.631375,0.996,0.083333333333333,0.24,bom
0.65544,1,0.7,0.92083333333333,0.59,bom
0.39396,0.241985,0.452,0.054166666666667,0.38,bom
0.27932,0.115155,0.798,0.57291666666667,0.44,bom
0.90284,0.53807,0.396,0.079166666666667,0.22,bom
0.9355,0.128485,0.662,0.5375,0.5,bom
0.92992,1,0.755,0.10208333333333,0.23,ruim
0.43276,0.028705,0.837,0.060416666666667,0.38,bom
0.37168,0.06915,0.986,0.17291666666667,0.27,bom
0.36764,0.153365,0.844,0.88125,0.54,bom
0.08922,0.19808,0.359,0.675,0.46,bom
0.90596,0.35431,0.235,0.14375,0.32,bom
0.20986,0.008265,0.181,0.15208333333333,0.27,ruim
0.30096,0.18293,0.494,0.19166666666667,0.55,bom
0.18904,0.25301,0.208,0.975,0.62,bom
0.99712,1,0.992,0.077083333333333,0.22,bom
0.03416,0.028055,0.839,0.61875,0.47,bom
0.31622,0.008775,0.557,0.11666666666667,0.26,bom
0.829,0.202095,0.541,0.052083333333333,0.43,bom
0.50128,1,0.435,0.029166666666667,0.21,ruim
0.35746,0.514895,0.698,0.23125,0.62,bom
0.24618,0.10032,0.845,0.94791666666667,0.7,bom
0.95042,1,0.136,0.039583333333333,0.58,ruim
0.6163,1,0.142,0.11458333333333,0.24,ruim
0.07264,0.04718,0.626,0.016666666666667,0.2,bom
0.43188,0.99001,0.942,0.49791666666667,0.7,bom
0.38156,0.86672,0.339,0.20208333333333,0.55,ruim
0.3335,0.687135,0.279,0.10833333333333,0.24,ruim
0.28822,0.0164,0.28,0.47083333333333,0.59,bom
0.81556,0.06637,0.877,0.93125,0.7,bom
0.58588,0.501505,0.248,0.075,0.24,ruim
0.90172,1,0.158,0.16041666666667,0.4,ruim
0.58224,0.233715,0.216,0.28333333333333,0.5,bom
0.64926,0.33423,0.777,0.14166666666667,0.24,bom
0.78958,0.73259,0.392,0.49375,0.41,bom
0.1455,0.12193,0.172,0.0083333333333333,0.21,ruim
0.31938,0.061625,0.927,0.95416666666667,0.68,bom
0.57644,0.0158,0.28,0.029166666666667,0.2,bom
0.20866,0.22488,0.759,0.59166666666667,0.54,bom
0.07258,0.12816,0.473,0.09375,0.26,bom
0.35044,0.10561,0.485,0.039583333333333,0.58,bom
0.9044,1,0.733,0.59166666666667,0.69,ruim
0.81528,0.89871,0.761,0.69166666666667,0.5,bom
0.92026,1,0.468,0.045833333333333,0.45,ruim
0.55822,0.62792,0.756,0.13958333333333,0.28,bom
0.13098,0.06803,0.206,0,0.18,ruim
0.29074,0.538845,0.451,0.17291666666667,0.45,ruim
0.2449,0.452615,0.295,0.0125,0.21,ruim
0.1797,0.119075,0.701,0.22916666666667,0.46,bom
0.59018,0.139485,0.29,0.091666666666667,0.29,bom
0.53308,0.502535,0.807,0.90625,0.68,bom
0.40944,0.564755,0.356,0.225,0.41,ruim
0.1943,0.07266,0.787,0.84375,0.58,bom
0.93486,1,0.759,0.039583333333333,0.37,ruim
0.95548,0.23656,0.712,0.73333333333333,0.56,bom
0.18664,0.390925,0.101,0.35625,0.41,ruim
0.53804,0.506305,0.171,0.0625,0.25,ruim
0.3709,0.095335,0.649,0.82291666666667,0.56,bom
0.61746,0.58783,0.45,0.68958333333333,0.69,bom
0.06602,0.15632,0.164,0.11875,0.27,ruim
0.10158,0.12487,0.251,0.30416666666667,0.35,bom
0.32002,0.683135,0.697,0.1375,0.65,ruim
0.70424,0.560615,0.147,0.039583333333333,0.65,ruim
0.39716,0.796115,0.232,0.010416666666667,0.2,ruim
0.36138,0.449795,0.454,0.18958333333333,0.52,bom
0.95836,1,0.958,0.12083333333333,0.67,ruim
0.91168,0.02807,0.158,0.7625,0.5,bom
0.92082,0.55778,0.784,0.00625,0.34,bom
0.2677,0.12945,0.558,0.25,0.51,bom
0.6566,1,0.729,0,0.21,ruim
0.61058,0.049665,0.346,0.18125,0.42,bom
0.85622,1,0.418,0,0.53,ruim
0.14882,0.21332,0.425,0.425,0.46,bom
0.0426,0.056505,0.6,0.29375,0.47,bom
0.82384,0.496855,0.778,0.4625,0.56,bom
0.59562,0.362765,0.473,0.066666666666667,0.59,bom
0.7449,0.75945,0.774,0.56666666666667,0.7,bom
0.82186,0.82484,0.658,0.077083333333333,0.36,ruim
0.2039,0.30349,0.139,0.23333333333333,0.3,ruim
0.05202,0.127375,0.504,0.475,0.37,bom
0.43974,0.568865,0.919,0.045833333333333,0.21,bom
0.7673,0.32435,0.46,0.13958333333333,0.33,bom
0.51452,0.51924,0.584,0.06875,0.22,ruim
0.88452,0.817075,0.794,0.08125,0.23,bom
0.39608,0.165475,0.976,0.1125,0.68,bom
0.46588,0.34791,0.156,0.14375,0.27,ruim
0.66694,1,0.723,0.00625,0.21,ruim
0.6836,1,0.688,0.15625,0.42,ruim
0.15562,0.246545,0.202,0.23125,0.7,ruim
0.11684,0.081915,0.681,0.14583333333333,0.26,bom
0.04154,0.07024,0.477,0.14375,0.26,bom
0.41806,0.340555,0.633,0.58125,0.43,bom
0.56264,0.82095,0.613,0.30416666666667,0.41,bom
0.91532,0.30868,0.376,0.33333333333333,0.69,bom
0.19656,0.365415,0.185,0.20833333333333,0.32,ruim
0.65526,0.51212,0.515,0.42916666666667,0.4,bom
0.07428,0.026935,0.418,0.77916666666667,0.62,bom
0.75334,1,0.414,0.0083333333333333,0.21,ruim
0.4449,0.59766,0.311,0.11041666666667,0.26,ruim
0.4519,0.362035,0.603,0.55208333333333,0.6,bom
0.17196,0.238875,0.672,0.85208333333333,0.65,bom
0.34622,0.585665,0.915,0.14791666666667,0.25,bom
0.31882,0.006865,0.547,0.54166666666667,0.43,bom
0.58298,1,0.137,0.27291666666667,0.64,ruim
0.66012,0.689925,0.3,0.027083333333333,0.24,ruim
0.39366,0.058755,0.82,0.26666666666667,0.47,bom
0.85894,1,0.921,0.3125,0.43,ruim
0.33542,0.350195,0.492,0.74791666666667,0.55,bom
0.84676,1,0.199,0.97291666666667,0.57,ruim
0.79656,1,0.813,0.2375,0.66,ruim
0.4506,0.314045,0.569,0.025,0.22,bom
0.99754,1,0.426,0.46875,0.49,ruim
0.23758,0.0689,0.787,0.9125,0.55,bom
0.6486,0.379905,0.736,0.0125,0.25,bom
0.80884,0.39233,0.161,0.18958333333333,0.68,ruim
0.4999,0.929325,0.61,0.11458333333333,0.26,ruim
0.89424,1,0.294,0.12291666666667,0.23,ruim
0.7909,0.61849,0.743,0.14166666666667,0.69,bom
0.9723,1,0.948,0.87916666666667,0.57,bom
0.68398,1,0.915,0.25208333333333,0.67,ruim
0.32678,0.44304,0.525,0.57291666666667,0.42,bom
0.79092,1,0.568,0.1,0.28,ruim
0.567,0.884515,0.539,0.53125,0.46,bom
0.8844,1,0.197,0.37708333333333,0.43,ruim
0.59836,0.441345,0.406,0.32291666666667,0.47,bom
0.25378,0.323475,0.158,0.06875,0.21,ruim
0.76936,1,0.203,0.275,0.43,ruim
0.45,0.04162,0.435,0.070833333333333,0.58,bom
0.99748,1,0.652,0.79166666666667,0.52,ruim
0.67802,0.444245,0.257,0.3625,0.45,bom
0.0455,0.00518,0.461,0.075,0.23,bom
0.34326,0.630805,0.514,0.029166666666667,0.21,ruim
0.65672,1,0.87,0.38125,0.39,bom
0.73458,1,0.776,0.6375,0.44,bom
0.05642,0.033305,0.163,0.025,0.22,ruim
0.5582,0.14884,0.468,0.025,0.34,bom
0.15962,0.113125,0.765,0.058333333333333,0.56,bom
0.40624,0.58472,0.472,0.5375,0.57,bom
0.15822,0.085155,0.227,0.7,0.46,bom
0.38076,0.05628,0.855,0.85208333333333,0.69,bom
0.85168,0.597185,0.955,0.25208333333333,0.66,bom
0.66758,1,0.83,0.70833333333333,0.59,ruim
0.84922,0.396715,0.4,0.3125,0.47,bom
0.5274,0.82934,0.74,0.091666666666667,0.27,ruim
0.6803,1,0.75,0.041666666666667,0.32,ruim
0.19004,0.173415,0.46,0.31458333333333,0.45,bom
0.6437,1,0.373,0.16875,0.58,ruim
0.63822,1,0.705,0.19583333333333,0.28,ruim
0.21606,0.46138,0.965,0.90208333333333,0.61,bom
0.4213,0.339065,0.111,0.020833333333333,0.4,ruim
0.6898,0.884355,0.947,0,0.42,bom
0.98762,1,0.32,0.23541666666667,0.29,ruim
0.38764,0.14402,0.229,0.089583333333333,0.61,ruim
0.93542,1,0.537,0.23125,0.67,ruim
0.74324,0.848055,0.741,0.8125,0.61,bom
0.484,0.939165,0.812,0.90833333333333,0.61,bom
0.35558,0.78956,0.277,0.041666666666667,0.2,ruim
0.63242,0.152345,0.981,0.13958333333333,0.27,bom
0.51564,0.763645,0.728,0.12708333333333,0.29,bom
0.15496,0.037505,0.255,0.34791666666667,0.46,bom
0.1027,0.222325,0.292,0.75,0.69,bom
0.19184,0.16616,0.516,0.12708333333333,0.24,bom
0.43374,0.19687,0.645,0.54375,0.48,bom
0.34616,0.06674,0.288,0.3625,0.6,bom
0.87046,1,0.674,0.22083333333333,0.41,ruim
0.61452,1,0.17,0.30625,0.6,ruim
0.45476,0.437285,0.11,0.08125,0.24,ruim
0.4369,0.66891,0.267,0.033333333333333,0.49,ruim
0.23754,0.1602,0.933,0.49791666666667,0.38,bom
0.48556,0.45243,0.434,0.69375,0.62,bom
0.40302,0.066,0.764,0.19583333333333,0.6,bom
0.47264,0.446365,0.689,0.15416666666667,0.38,bom
0.26838,0.239525,0.834,0.58958333333333,0.66,bom
0.3417,0.15933,0.597,0.96666666666667,0.67,bom
